id,produit,categorie,quantite,prix_unitaire,remise,region,date_vente,client,type_client,revenu_client,anciennete_client,canal_vente,moyen_paiement,satisfaction_client
8fcd4a68-5798-45b7-b744-a393d673089c,Imprimante,Informatique,7,1259.35,0.19,Sfax,2025-05-20,Colette Laine,Particulier,6284.23,9,revendeur,Virement,4
ae24fee2-fff6-4b0f-b0cb-c084e3527eb6,Téléphone,Informatique,5,1227.56,0.18,Nabeul,2024-12-11,Victoire Deschamps de Morin,Entreprise,9960.06,5,revendeur,Carte bancaire,5
fb3adc87-e988-48ae-aee5-305e92f7f94d,Imprimante,Bureautique,4,1492.63,0.17,Bizerte,2024-08-07,Zacharie Toussaint de Ledoux,Particulier,6269.76,9,revendeur,Carte bancaire,5
152aec39-cf49-4c33-8929-b1419129b589,Tablette,Informatique,6,1102.4,0.12,Sousse,2025-01-19,Daniel-Stéphane Millet,Particulier,2196.25,8,en ligne,Virement,1
d89dada3-a3e3-4a38-9a92-ccc712185324,Ordinateur,Bureautique,7,506.55,0.13,Gabès,2025-02-14,Inès de Roux,Entreprise,7729.77,8,revendeur,Espèces,1
c39ab27d-7688-49c4-a37e-71f2c3f4f7a8,Téléphone,Bureautique,8,1333.86,0.05,Nabeul,2024-09-10,Alfred Coste-Brun,Particulier,4358.62,2,en ligne,Virement,2
aed7a832-7804-42c1-b3c9-534c33d93000,Imprimante,Bureautique,6,1487.84,0.17,Bizerte,2024-10-18,Alfred-Patrick Guichard,Entreprise,2630.19,5,en ligne,Chèque,2
7ed96e89-1be7-42a2-a32c-e29734cfc13a,Écran,Bureautique,4,315.79,0.15,Nabeul,2025-01-24,Henri de Dupuy,Particulier,7682.47,9,revendeur,Virement,3
25efa7c7-c11a-415e-8df1-2455658fdb18,Imprimante,Bureautique,3,210.97,0.02,Nabeul,2024-11-12,Alice Masson,Entreprise,1942.37,6,revendeur,Carte bancaire,5
b6e7185e-4302-4e37-9f44-5dce7cb3e5cb,Téléphone,Électronique,1,406.95,0.15,Tunis,2024-09-10,Marthe Rémy,Entreprise,6017.63,9,en ligne,Chèque,4
9384631d-b6cd-4917-b660-5c72954ab99b,Tablette,Informatique,5,1792.5,0.11,Gabès,2024-10-16,Roland Ollivier Le Martineau,Entreprise,4570.77,6,magasin,Espèces,4
df247ada-5b3c-4e8c-8ab1-cbc668fe13f8,Imprimante,Électronique,6,1918.18,0.04,Bizerte,2024-10-28,Roger Parent,Particulier,4760.35,6,en ligne,Carte bancaire,2
84836ee0-ef6e-4f40-8550-243cedaf7a39,Ordinateur,Électronique,2,1632.92,0.15,Gabès,2024-11-14,Susanne De Sousa,Particulier,2940.73,7,en ligne,Virement,5
fc2318e6-3341-4239-b0a6-d9db37667f45,Écran,Électronique,6,466.37,0.08,Gabès,2024-10-22,Bernard Leroux,Entreprise,2028.65,7,magasin,Chèque,4
37337e7b-11a7-42ce-ae4d-da14df146df7,Ordinateur,Bureautique,2,1531.49,0.12,Nabeul,2025-02-26,Monique Buisson,Entreprise,5472.07,4,en ligne,Espèces,2
2c9309e7-e2ee-4565-adff-84e410af7661,Écran,Informatique,7,1835.86,0.06,Tunis,2025-04-13,Laurence Auger,Entreprise,1377.87,8,magasin,Espèces,1
13af7a46-0652-4f66-a9df-dfa4a7a9c77a,Téléphone,Bureautique,8,904.88,0.08,Nabeul,2025-01-06,Guy Guyot,Particulier,7302.17,0,en ligne,Espèces,5
c85ff0fa-9888-47b5-88ce-7a9ca90a5a85,Imprimante,Électronique,7,733.3,0.06,Sfax,2024-07-14,Auguste Morel,Particulier,3293.71,5,revendeur,Carte bancaire,1
4d648ae2-e241-441e-a0d8-15729a181061,Téléphone,Bureautique,6,725.03,0.04,Bizerte,2024-10-18,Lucas Jourdan,Particulier,6230.19,0,magasin,Espèces,3
612eb2d8-8f14-4e1f-8c29-9f022a8537f2,Ordinateur,Électronique,9,1664.38,0.13,Sousse,2025-02-02,Édith Goncalves,Entreprise,3496.24,10,revendeur,Chèque,5
2cdcb71c-c7d3-43d9-8823-2a52fc06d474,Clavier,Bureautique,1,1295.71,0.04,Tunis,2025-04-15,Philippine Collin,Entreprise,5987.49,4,en ligne,Espèces,2
7fbe3c10-245e-4554-a457-fffd33977adb,Ordinateur,Bureautique,7,137.61,0.1,Sfax,2025-02-28,Nathalie De Oliveira-Guibert,Particulier,1700.95,9,revendeur,Espèces,5
4c42811a-cde4-4c8e-b86a-9f16ba7bba07,Imprimante,Électronique,7,1452.67,0.18,Nabeul,2024-10-04,Jacques Riou,Particulier,8871.95,5,magasin,Carte bancaire,3
12c20485-8c68-4489-878d-d22932df16dc,Téléphone,Électronique,8,1396.88,0.01,Sousse,2024-07-29,Hélène Bruneau,Particulier,2456.07,0,revendeur,Espèces,4
a140575d-cb2e-4702-afbd-0047c007098e,Écran,Bureautique,1,1362.53,0.13,Bizerte,2025-04-23,Laetitia Techer du Pereira,Entreprise,4922.54,3,magasin,Virement,5
26f74bf8-9f6c-4519-950c-b8ebf854a695,Tablette,Informatique,4,1882.25,0.03,Sfax,2024-10-30,Henriette Lebrun,Entreprise,2346.63,9,en ligne,Espèces,3
befb98c8-b76a-4bab-b2af-27da64dca566,Tablette,Électronique,6,1642.29,0.06,Gabès,2025-05-07,Aimé Ribeiro,Particulier,1360.37,8,en ligne,Chèque,1
12a750c4-198b-490f-affb-4a39a2483132,Écran,Électronique,8,353.39,0.17,Nabeul,2025-01-30,Bernard Boyer,Entreprise,5445.62,6,magasin,Carte bancaire,5
391be37f-b5de-47ef-b7d4-fd4ed7452afd,Tablette,Informatique,5,854.47,0.19,Sousse,2024-07-11,Noël Hubert,Particulier,2583.44,0,revendeur,Virement,1
96be2fe8-7224-4b41-915e-04d6e0b0775a,Tablette,Bureautique,8,1247.05,0.06,Sousse,2025-05-02,Céline Blanc,Particulier,2453.91,5,en ligne,Carte bancaire,3
92db1cd4-98bb-40a9-80c4-561d288a556f,Écran,Électronique,5,401.22,0.0,Bizerte,2025-03-11,Cécile Legendre,Entreprise,3687.62,10,revendeur,Virement,4
0ba7e037-42ab-4630-9272-d1fa7eeb34f8,Imprimante,Informatique,1,1257.48,0.11,Sousse,2024-12-18,Laurent Jacquot,Particulier,6235.88,2,magasin,Carte bancaire,5
9b43e4d2-5c29-4a06-9453-66c9c3863afd,Imprimante,Bureautique,5,1430.77,0.0,Sfax,2025-03-20,Margaret Andre de la Lesage,Entreprise,6085.03,9,revendeur,Chèque,3
84c939ed-c809-4215-b224-78b7d95ee2be,Ordinateur,Informatique,4,1695.23,0.12,Tunis,2025-01-19,Caroline du Legrand,Particulier,8867.72,3,en ligne,Espèces,5
6b42494c-226f-4681-9e1f-23ddf8bb1331,Téléphone,Informatique,9,1211.97,0.01,Nabeul,2025-01-23,Nicole Lacroix,Entreprise,8701.45,10,en ligne,Espèces,1
06236c24-7d84-4056-a9ec-4b3fb41f97f8,Clavier,Électronique,9,300.37,0.15,Sousse,2025-04-24,Virginie Jacquet de Munoz,Particulier,3863.07,4,magasin,Espèces,5
9e6c88a8-5190-408a-bbc9-3f861ffc9337,Téléphone,Informatique,7,579.83,0.05,Nabeul,2024-08-02,Roland Reynaud,Particulier,8093.51,9,revendeur,Virement,4
04619370-a044-440b-94b5-68d30f2501f5,Téléphone,Informatique,3,932.62,0.01,Bizerte,2024-12-30,Martine Nguyen,Entreprise,9398.26,10,magasin,Espèces,1
62d60340-ddfc-4fed-924f-14d826b0088c,Écran,Électronique,8,1042.01,0.02,Sousse,2024-11-03,Caroline-Aimée Vaillant,Entreprise,2253.32,9,magasin,Carte bancaire,5
f28ea7a3-cea0-40c5-944e-1c4dbc029473,Clavier,Informatique,6,312.51,0.02,Sfax,2025-02-10,Hélène Buisson,Entreprise,5686.05,10,revendeur,Virement,5
5384e546-f958-49ca-86d8-0ac247f7e92b,Écran,Informatique,1,987.55,0.16,Tunis,2024-09-14,Jules Le Roux,Particulier,9572.32,1,revendeur,Espèces,5
227c36fc-6d74-4b36-ab54-1930baecc454,Ordinateur,Informatique,4,179.8,0.1,Tunis,2025-01-10,Catherine Besnard,Particulier,8391.04,2,en ligne,Chèque,1
570ee021-85ab-419b-9cd9-80e1b02a422b,Tablette,Bureautique,8,403.56,0.03,Nabeul,2024-07-30,Joseph Voisin,Entreprise,3897.2,8,magasin,Carte bancaire,5
05aa9e28-7aea-4ae9-b1da-38a3e5b2c29e,Écran,Bureautique,4,1893.62,0.19,Bizerte,2025-05-17,Martine Vasseur,Particulier,8925.93,10,en ligne,Chèque,3
0229703e-0fe5-4698-845c-8f1565521bd2,Ordinateur,Électronique,3,104.93,0.1,Bizerte,2024-07-08,Gilbert Lecomte de Letellier,Particulier,2799.5,7,revendeur,Virement,4
c46fa67f-b2c5-496e-ab14-07b78cf42b46,Ordinateur,Bureautique,8,174.32,0.17,Nabeul,2025-06-03,Étienne-Robert Maurice,Particulier,3317.17,9,revendeur,Carte bancaire,5
6129a01f-32a5-4040-b87a-3b334a53c6ba,Ordinateur,Bureautique,1,887.29,0.14,Sfax,2024-10-01,William Perez,Particulier,6300.39,8,magasin,Virement,5
a0093ea7-7291-4294-a5b9-8dd7dc64c6dd,Ordinateur,Informatique,4,723.19,0.15,Nabeul,2024-09-24,Gérard Collet,Particulier,9196.37,2,magasin,Chèque,5
da904e44-cc0d-4338-b23c-aa00df64d6dd,Ordinateur,Électronique,5,1069.54,0.01,Tunis,2024-07-19,Alexandrie Morel Le Texier,Entreprise,2583.55,9,revendeur,Chèque,3
c3317145-719d-4471-ad92-3f50971c0e5d,Imprimante,Informatique,3,1597.96,0.14,Sfax,2025-05-30,Amélie Letellier de Jacob,Particulier,3647.42,7,en ligne,Carte bancaire,1
179ce2cf-cba4-4802-b82f-b1835e16364e,Ordinateur,Bureautique,1,942.41,0.09,Gabès,2024-11-13,Christophe Simon de Leconte,Particulier,3197.26,10,magasin,Chèque,4
73365fa3-8d22-44b0-8b2c-cd0add0f732f,Clavier,Électronique,2,506.22,0.05,Gabès,2025-04-14,Matthieu Le Hamel,Particulier,7169.59,1,magasin,Espèces,4
74371ca7-349c-4367-b202-7b43c4da70a1,Téléphone,Électronique,9,1629.54,0.07,Sousse,2025-01-17,Eugène Bourgeois,Particulier,6035.45,3,revendeur,Carte bancaire,5
780b355f-c9b4-4c5f-a548-a3f461835ebc,Tablette,Informatique,7,1700.36,0.16,Bizerte,2025-03-08,Diane-Sabine Neveu,Entreprise,9566.63,2,en ligne,Chèque,4
7a3b5b6b-9420-4849-b95f-47770ce50f13,Tablette,Informatique,1,1043.3,0.12,Nabeul,2024-06-17,Raymond Potier du Delaunay,Entreprise,8375.74,4,magasin,Espèces,4
f68ec1c7-d8e3-4113-b093-3aff34191783,Téléphone,Informatique,3,306.54,0.2,Tunis,2025-04-11,Daniel Lesage,Entreprise,4868.28,4,revendeur,Chèque,4
042fd455-5da5-4386-b064-7f81a3092760,Clavier,Électronique,1,819.67,0.05,Gabès,2024-09-11,William du Toussaint,Entreprise,1318.78,1,en ligne,Chèque,1
c4857a76-da8a-49d8-ac92-bfcbf25badcf,Téléphone,Électronique,7,1378.48,0.01,Sfax,2025-02-08,Noël Hamon,Particulier,9243.4,8,revendeur,Virement,5
4e82cb30-4586-42f0-9844-f173c858080e,Imprimante,Bureautique,7,293.01,0.17,Tunis,2024-07-27,Élodie du Petit,Entreprise,8667.85,3,revendeur,Virement,1
798a8d16-ba83-43d8-b4da-df892b36868a,Ordinateur,Bureautique,9,1160.24,0.11,Bizerte,2025-06-16,Odette Guibert,Entreprise,2056.3,7,en ligne,Carte bancaire,3
75cdd9b9-2336-4be9-afa9-813e9e3c88bc,Clavier,Électronique,8,1521.52,0.01,Sousse,2024-10-21,Jacqueline-Inès Dubois,Particulier,7071.97,2,en ligne,Carte bancaire,1
51537ba7-b26b-49d1-9e0a-3b9e2a9adae0,Tablette,Bureautique,6,1891.54,0.12,Sousse,2024-09-26,Océane Gérard,Entreprise,1243.99,10,en ligne,Espèces,4
0d0a82d0-68f2-42cc-b3c0-0e9e7cc2a580,Téléphone,Informatique,3,477.82,0.17,Bizerte,2024-08-12,Olivie Mace,Particulier,9250.98,2,magasin,Chèque,3
916e4788-aba9-494b-97d9-2611189e38b8,Clavier,Électronique,7,617.75,0.02,Tunis,2025-04-22,Émilie Vaillant Le Schneider,Entreprise,3083.95,4,revendeur,Espèces,1
734e1137-175f-42fa-9cdb-edce27ac5de2,Téléphone,Électronique,1,1918.18,0.04,Bizerte,2024-08-25,Arthur Legros,Particulier,9232.14,6,revendeur,Espèces,4
1cca6b3c-5e0a-461b-9202-b23097b0ec4f,Ordinateur,Bureautique,7,828.64,0.07,Gabès,2025-05-04,Eugène Hamon,Particulier,8422.92,0,magasin,Carte bancaire,3
32e746f1-6f5a-4701-986e-5b5ba5c322e8,Clavier,Informatique,9,987.67,0.13,Bizerte,2024-12-18,Michelle Prévost-Colas,Particulier,2222.65,6,revendeur,Chèque,5
8740034e-1547-418d-832d-ce2c73fd3f05,Imprimante,Électronique,2,483.16,0.0,Nabeul,2024-10-19,Aimé Benoit Le Noël,Entreprise,1611.03,9,magasin,Chèque,4
eaf94235-9f41-4f8a-94aa-da527fc5f020,Ordinateur,Informatique,4,133.86,0.09,Sousse,2024-08-31,Margaud Charles,Particulier,2810.38,1,magasin,Carte bancaire,5
76b86e15-2f00-4869-a853-65090a6a34a5,Clavier,Électronique,9,1963.03,0.13,Bizerte,2024-11-20,Virginie Renard-Olivier,Entreprise,8441.93,2,en ligne,Carte bancaire,5
ba485a48-9e4e-4e2d-a9d4-10cdf4e7a92d,Écran,Électronique,9,345.29,0.18,Tunis,2024-09-03,Augustin Duval de Chauvin,Particulier,8518.44,1,magasin,Virement,2
c5470eda-3241-475a-8fbd-f212db6790bd,Imprimante,Informatique,2,1314.95,0.15,Sfax,2025-05-04,Hortense Leroy de la Breton,Entreprise,6418.74,6,revendeur,Carte bancaire,1
37adb375-d794-4095-b11c-47cac4157a7b,Écran,Bureautique,9,1316.56,0.18,Bizerte,2024-10-23,Roger Jacquot,Entreprise,7701.85,2,en ligne,Carte bancaire,3
d02c7ab6-ba99-42e9-8ba4-d8f2bb3ee52b,Écran,Informatique,9,574.56,0.15,Sfax,2025-05-10,Isabelle du Baudry,Entreprise,3320.18,9,magasin,Espèces,4
f5090a5c-27a2-4d69-9281-181140f74d79,Ordinateur,Informatique,2,262.61,0.19,Nabeul,2025-04-24,Susan Chauvet,Particulier,1618.25,5,revendeur,Virement,3
aca86057-9f02-4616-bc07-f23f72e4792e,Ordinateur,Bureautique,9,1829.76,0.18,Sousse,2024-11-24,Andrée Rodriguez,Entreprise,6245.72,3,en ligne,Virement,5
ccb8a88a-8d7d-426d-96b0-e41b205faaa9,Ordinateur,Électronique,8,1156.84,0.08,Gabès,2024-10-16,Édith Boutin,Particulier,8691.53,1,revendeur,Carte bancaire,2
9de5dfa1-73ff-4aa3-901b-c69d7209920d,Téléphone,Informatique,1,1157.65,0.19,Nabeul,2024-09-06,Adrienne Chartier,Entreprise,1802.43,10,revendeur,Espèces,5
7fbbaab4-9c7a-48fc-bfb9-816c26b4d57b,Téléphone,Bureautique,5,526.29,0.16,Bizerte,2025-05-08,Anastasie Merle,Particulier,4841.67,6,en ligne,Carte bancaire,3
f6ffa92b-2f3c-4ad8-a6e2-9575e4279890,Ordinateur,Bureautique,2,208.84,0.18,Sousse,2024-12-07,Benjamin de Gros,Entreprise,3386.43,8,en ligne,Carte bancaire,1
2b1117a6-d0e3-44da-977c-ce19afef7572,Tablette,Bureautique,10,347.71,0.01,Gabès,2025-02-26,Christine Ferrand,Entreprise,5692.76,5,en ligne,Espèces,2
bfa52b8a-b05a-4aaa-a0a3-004d5ee0aaf4,Imprimante,Bureautique,2,902.32,0.12,Tunis,2025-03-04,Michelle-Margaud Masse,Particulier,7623.86,3,magasin,Carte bancaire,1
c5104404-e93b-4904-acf2-ef234097fbbe,Clavier,Informatique,8,153.98,0.15,Nabeul,2025-01-30,Isabelle Carlier,Particulier,3524.45,1,magasin,Espèces,2
d2d6f1f3-70e0-4237-a753-5d8ada44c367,Ordinateur,Informatique,9,1486.42,0.07,Bizerte,2025-04-24,Édouard-André Humbert,Particulier,5064.16,1,en ligne,Carte bancaire,1
7f163a80-4316-4b3a-b755-bf13e54fab59,Clavier,Bureautique,7,1090.28,0.12,Bizerte,2024-09-08,Anouk Godard,Particulier,4529.0,3,revendeur,Chèque,3
ca1a5696-f8d0-463b-950e-8f2ace71a7cf,Tablette,Informatique,4,618.81,0.16,Nabeul,2025-06-01,Laure Rossi,Entreprise,3450.93,6,en ligne,Carte bancaire,3
d0b55954-ba7b-445e-b777-6494f56ee774,Ordinateur,Électronique,1,240.97,0.08,Tunis,2024-11-15,Jeanne Pons,Particulier,6229.92,2,magasin,Virement,1
d03128af-d4a0-4922-8712-6b2b4bcdeb29,Ordinateur,Électronique,7,1362.17,0.2,Nabeul,2024-11-06,Richard Maillet,Entreprise,4936.99,9,en ligne,Virement,5
301e8749-136d-4d54-85f8-abbac6a9cbae,Clavier,Informatique,10,637.05,0.13,Nabeul,2024-08-23,Diane Charrier,Entreprise,1214.87,9,magasin,Carte bancaire,5
5925781d-928a-4479-9dc4-e3e0834b0b47,Imprimante,Électronique,3,964.03,0.02,Gabès,2024-09-14,Nathalie Maillot,Particulier,1231.73,9,en ligne,Espèces,3
2fbeeadd-baea-4168-9157-df249cafc7d9,Écran,Informatique,2,900.66,0.15,Tunis,2024-07-31,Paulette Cousin,Particulier,2404.77,7,magasin,Virement,2
7899b5d2-b592-4d30-bb41-42a62e63ad64,Imprimante,Électronique,6,1706.67,0.11,Nabeul,2025-05-21,Anastasie Auger-De Sousa,Entreprise,6152.68,3,magasin,Carte bancaire,5
6bdcac5b-7ce4-4282-bf26-b8993f43bb5b,Imprimante,Électronique,4,881.68,0.17,Sfax,2024-12-14,Jacques de Allain,Entreprise,2498.21,1,en ligne,Virement,2
7b427c5c-acad-4a84-ab0c-be87fb01850e,Imprimante,Électronique,9,739.98,0.11,Tunis,2025-04-27,Maurice Dos Santos,Entreprise,1636.72,6,magasin,Virement,3
d5dbe445-ae49-4672-9044-e72e34102779,Ordinateur,Électronique,10,168.75,0.07,Tunis,2025-05-17,Théodore Bertin,Entreprise,7058.59,3,magasin,Carte bancaire,4
9fd45b8c-38fc-4f9c-a947-d32d9f626af1,Écran,Informatique,9,1051.36,0.07,Nabeul,2025-03-22,Céline Le Cordier,Entreprise,5854.31,10,revendeur,Carte bancaire,4
9119b984-f90e-4e12-87e1-8ab29d4c17c5,Téléphone,Bureautique,2,831.53,0.11,Nabeul,2024-12-21,Alphonse Millet,Particulier,2385.97,7,en ligne,Virement,5
f04a1024-9157-4880-9f72-07d69402ba8a,Ordinateur,Électronique,5,505.71,0.12,Bizerte,2024-07-06,Lucas Lenoir de Rousseau,Particulier,5228.48,2,en ligne,Virement,3
a7910cb2-fb11-4622-afdd-30aa297a1f81,Téléphone,Électronique,8,1512.31,0.17,Sousse,2025-01-29,Marcel Lacroix-Mercier,Particulier,6727.03,5,revendeur,Carte bancaire,1
a85e521a-b891-4f93-8f90-9dbdd62a69d8,Tablette,Électronique,3,517.92,0.1,Gabès,2024-10-16,Bertrand Sanchez de la Thibault,Particulier,9331.49,3,magasin,Espèces,1
478e8e93-cc27-476b-888a-9273e60ad89a,Tablette,Électronique,2,1013.84,0.03,Tunis,2024-11-13,André-Luc Lemaire,Entreprise,9846.08,2,magasin,Chèque,5
8b1db6be-0bb5-44ac-91e1-2cecaa60033e,Clavier,Informatique,6,1152.32,0.09,Bizerte,2024-12-07,Lucas du Gimenez,Particulier,1576.22,5,en ligne,Virement,1
48932430-1bd1-418f-8b0f-ca6f3568177f,Écran,Électronique,3,1828.18,0.16,Nabeul,2024-08-10,Arthur Boulay,Particulier,8884.61,6,magasin,Chèque,4
35b9728b-f39d-4e26-9dda-1cb0c6cceb9c,Clavier,Bureautique,3,1632.31,0.2,Sfax,2024-09-07,Gilles Raymond,Particulier,8958.86,3,en ligne,Espèces,5
c4b11ccf-2c35-4745-ab41-024cfd276c92,Imprimante,Électronique,8,1436.56,0.13,Tunis,2025-01-31,Amélie Barthelemy de la Renard,Particulier,5225.53,0,magasin,Virement,2
b26c9a71-0c27-4979-a2a4-2a12992f1d89,Clavier,Bureautique,7,1439.53,0.18,Bizerte,2025-04-03,Martine Caron de la Grondin,Entreprise,1654.43,7,revendeur,Espèces,1
e4266205-2177-4ab8-86c4-44ac7e409e64,Imprimante,Électronique,10,1364.58,0.09,Sousse,2024-11-15,Édouard Charpentier,Entreprise,4437.32,7,en ligne,Chèque,3
5c2cb451-9445-41fb-a524-afca78788695,Imprimante,Électronique,6,1747.87,0.01,Tunis,2024-06-21,Geneviève Lopes,Entreprise,2261.8,0,en ligne,Espèces,4
35a82c31-c7fb-4d33-9fb8-80a49670994b,Téléphone,Bureautique,2,1851.15,0.06,Nabeul,2025-02-06,Adèle Meyer,Particulier,6318.47,3,magasin,Virement,2
e0b5ff89-88fb-470f-aa6b-e57d6f12b9b3,Tablette,Électronique,1,917.86,0.18,Tunis,2024-06-18,Susan Leroy,Particulier,8103.47,7,revendeur,Chèque,1
2f51589c-a669-4328-ae35-a43d2f449006,Écran,Bureautique,4,1916.17,0.04,Sfax,2025-04-24,Denis Boutin,Entreprise,5677.53,3,magasin,Espèces,2
9134bd83-94b6-4b78-bbe7-43dcdcb7ae5a,Ordinateur,Bureautique,4,191.2,0.17,Nabeul,2024-07-05,Élise-Mathilde Vallet,Particulier,5489.52,4,magasin,Espèces,4
be39abfb-8c78-499a-b1d8-ae64506bea4b,Écran,Informatique,7,1847.54,0.05,Tunis,2024-12-22,Danielle du Valentin,Entreprise,1303.44,9,revendeur,Virement,4
76754864-5741-4fc6-8a9e-fcbc867f01cd,Téléphone,Bureautique,10,817.98,0.08,Sousse,2025-03-30,Noël Jourdan,Particulier,7451.91,8,magasin,Virement,1
c3a0ed4b-9c1e-4d1f-ad1a-eace9ff77362,Écran,Bureautique,2,1008.69,0.17,Nabeul,2024-08-05,Patrick Moreno,Particulier,2289.88,5,en ligne,Virement,2
a44bcaee-39ce-408d-a822-a8f13244111a,Écran,Électronique,7,647.2,0.18,Sfax,2024-11-11,Jean Deschamps-Antoine,Particulier,4917.24,9,magasin,Carte bancaire,1
9f86e4b8-162c-409d-9473-9bd3e2f21264,Écran,Électronique,8,1276.02,0.08,Tunis,2024-11-29,Thomas Fournier,Entreprise,9702.95,10,magasin,Espèces,5
877bfaae-a07f-43b3-b718-76c455cc4b3a,Imprimante,Bureautique,9,1482.07,0.06,Nabeul,2025-03-28,Margot du Cohen,Entreprise,6237.65,3,revendeur,Carte bancaire,1
27ba9df6-26e8-4e12-aeb3-f19b4926fbd0,Clavier,Bureautique,7,120.71,0.17,Gabès,2025-01-28,Capucine Delahaye de la Robin,Entreprise,4970.4,0,magasin,Espèces,1
93448504-e0c7-4fa1-bb7d-81ba244398b8,Ordinateur,Informatique,1,1730.54,0.17,Sfax,2024-07-07,Cécile Delaunay de Pruvost,Particulier,8115.85,0,en ligne,Carte bancaire,1
873bc460-8f0d-4a3e-9678-5902d7c3fab6,Imprimante,Bureautique,9,1542.03,0.19,Nabeul,2025-02-08,Alice Lemoine,Entreprise,5780.8,9,magasin,Carte bancaire,2
5dc138d6-782c-4f6c-b822-a440d3854157,Téléphone,Bureautique,2,733.07,0.09,Sousse,2024-08-20,Henri Mercier de Bourdon,Particulier,2347.34,8,revendeur,Chèque,1
79d370e4-1e50-4b2b-8426-f08409d64cc6,Téléphone,Électronique,10,794.94,0.09,Gabès,2024-10-02,Renée Simon Le Martins,Entreprise,8745.77,6,magasin,Virement,1
ed8f4477-792d-41e2-be71-d83277ebbc77,Imprimante,Bureautique,10,1790.14,0.02,Tunis,2024-09-27,Nathalie Petit,Entreprise,7529.83,4,revendeur,Virement,3
646cd521-6721-4b36-b881-fe743d01c422,Imprimante,Bureautique,1,777.29,0.15,Sfax,2024-10-28,Adrien Michel,Particulier,2449.78,2,en ligne,Espèces,3
400e2173-d9d8-4d6e-8fa6-9a05d7546fab,Imprimante,Bureautique,8,1231.11,0.0,Nabeul,2025-05-11,Constance Lacombe-Roche,Entreprise,6030.47,10,magasin,Carte bancaire,3
a0cdad72-91ba-48f7-9e9e-3d3f474eacb1,Clavier,Bureautique,7,702.38,0.12,Nabeul,2025-01-21,Élodie Lemaire,Particulier,1910.36,2,revendeur,Chèque,2
b1011665-76d5-47c7-9ae9-78fbe8d210e6,Clavier,Informatique,10,1557.51,0.17,Bizerte,2024-12-18,Timothée Marie,Particulier,8463.73,0,en ligne,Virement,2
a65d3a7b-a69c-4597-a9a4-63560d2c9add,Ordinateur,Informatique,1,1914.24,0.06,Sfax,2024-11-27,Victor Pelletier,Entreprise,8700.39,1,en ligne,Chèque,3
75f2e4da-c50e-4b72-bfe3-7785d1a5f415,Écran,Bureautique,1,1757.12,0.08,Sousse,2025-05-13,Monique Le Guilbert,Entreprise,9106.11,0,magasin,Chèque,5
aa7bc395-984d-44ce-b6cb-a710beee17d3,Clavier,Bureautique,2,1061.07,0.14,Sfax,2024-11-28,Gabrielle Moreno,Entreprise,5415.95,8,revendeur,Carte bancaire,2
af05351f-0bc7-434b-b7f1-60cfd83effc4,Écran,Informatique,5,1027.96,0.17,Sousse,2024-07-02,Julien Brunel Le Gaudin,Particulier,3492.99,1,en ligne,Carte bancaire,2
918c9069-2f90-4d78-8dc5-1815fd78e599,Écran,Électronique,6,934.87,0.13,Gabès,2024-11-29,Franck Royer de Reynaud,Particulier,3101.24,7,en ligne,Virement,2
2d71f73f-2a24-4225-aa53-196526fed6c1,Imprimante,Électronique,7,1290.51,0.04,Gabès,2025-02-04,Jean Dumont,Entreprise,7322.92,7,en ligne,Espèces,2
8d0b4dba-7839-411d-8d51-0d9ea05788cd,Téléphone,Informatique,8,1851.14,0.04,Nabeul,2024-10-23,Christelle Gallet,Entreprise,1642.27,10,magasin,Espèces,5
f1073ecc-3248-489e-9e58-9094233cfcb2,Téléphone,Informatique,9,1461.85,0.02,Bizerte,2024-08-29,Rémy Riou,Entreprise,5505.86,9,en ligne,Chèque,5
cf7954e8-5311-4311-8f68-2d8cf495137e,Ordinateur,Bureautique,8,108.06,0.16,Nabeul,2025-02-23,René Robin Le Courtois,Entreprise,6716.64,10,magasin,Espèces,5
d389c5af-d7a1-45fd-a870-281242d51b83,Imprimante,Bureautique,5,782.85,0.09,Nabeul,2024-06-29,Adrien Wagner,Particulier,1968.11,4,revendeur,Carte bancaire,1
c72dc0cc-9b19-4f72-8411-301d7fd92b56,Téléphone,Électronique,9,1300.67,0.06,Gabès,2024-10-19,Guillaume-Guy Laurent,Particulier,1938.26,10,magasin,Carte bancaire,5
4c5b052a-d5e7-4587-b3b0-3a255ba9e8ed,Écran,Informatique,10,452.1,0.09,Nabeul,2024-11-23,Agnès Chartier du Lecomte,Particulier,4957.14,8,revendeur,Carte bancaire,5
dfd15a47-935a-45fd-ac72-45f7b6a023b8,Imprimante,Bureautique,4,1839.34,0.18,Bizerte,2025-04-20,Lucas Deschamps,Entreprise,4470.15,1,revendeur,Virement,4
063b82cf-17e3-4924-b626-2e88ade0bb38,Ordinateur,Électronique,3,164.77,0.18,Tunis,2024-10-29,Richard Pascal,Particulier,9818.08,0,magasin,Espèces,2
fce3d6c7-aa17-4c71-8805-1959ea2daf53,Clavier,Bureautique,5,272.81,0.19,Sousse,2025-05-07,Margaud Vaillant,Particulier,2649.19,9,en ligne,Virement,1
6b463890-57dc-429a-882c-d9dbc808e19e,Écran,Bureautique,1,984.76,0.08,Sfax,2025-05-27,Émile Mendès,Particulier,8288.84,3,en ligne,Virement,1
